,clean_tweet,label,agreement
2958,"('immunizations', 'save', 'millions', 'lives', 'trillions', 'healthcare', 'dollars', 'worldwide', 'rights', 'end', 'actions', 'cause', 'harm', 'others')",0.0,0.6666666666666666
3110,"('children', 'never', 'childhood', 'viruss', 'amp', 'vaccines', 'work', 'vaccinated')",1.0,1.0
8244,"('vaccinate', 'children', 'unless', 'absolutely', 'sure', 'love')",1.0,1.0
4488,"('provide', 'common', 'defense', 'include', 'preventing', 'measles', 'whooping', 'cough')",0.0,0.6666666666666666
4303,"('please', 'health', 'provide', 'vaccine')",1.0,1.0
3599,"('jennifair', 'congos', 'produced', 'drummage')",0.0,1.0
4567,"('let', 'rain')",0.0,1.0
1988,"('crap', 'now', 'huge', 'outbreaks', 'measles', 'uk')",1.0,0.6666666666666666
2589,"('im', 'autistic', 'believe', 'lot', 'better', 'measles')",1.0,1.0
7531,"('didnt', 'look', 'legitimacy', 'article', 'thx', 'misinformed', 'harmful', 'views', 'vaccines', 'still')",1.0,0.6666666666666666
9916,"('meningitis', 'outbreak', 'ca', 'students', 'may', 'vaccine', 'princeton', 'got', 'cnn', 'potentially', 'deadly', 'disease')",0.0,0.6666666666666666
9302,"('rt', 'halts', 'vaccine', 'trial')",0.0,0.6666666666666666
7980,"('true', 'measles', 'commentnot', 'mark', 'zcant', 'control', 'one')",0.0,1.0
9043,"('im', 'glad', 'doesnt', 'measles')",1.0,0.6666666666666666
251,"('measles', 'outbreak', 'bc', 'ignorant', 'parents', 'refuse', 'vax', 'kids', 'action', 'reqd', 'cdc', 'allow', 'child', 'wo', 'vac', 'attend')",1.0,1.0
1137,"('case', 'including', 'amp')",0.0,0.6666666666666666
3213,"('pakistan', 'vaccinating', 'children', 'become', 'deadly', 'battle', 'vaccine', 'distrust', 'sparked', 'debates', 'amid')",0.0,1.0
9588,"('im', 'religion', 'says', 'cant', 'vaccines', 'open', 'page', 'paragraph', 'says', 'thou', 'vaccinate', 'child')",1.0,1.0
2652,"('attn', 'media', 'hope', 'watched', 'ustream', 'press', 'conference', 'vaccines', 'autismheard', 'lady', 'talk', 'fox')",1.0,0.6666666666666666
6087,"('cdc', 'urges', 'americans', 'flu', 'vaccine', 'via')",1.0,0.6666666666666666
1747,"('hi', 'im', 'overly', 'paranoid', 'rob', 'lowe', 'dont', 'children')",-1.0,0.6666666666666666
2975,"('superstar', 'sundays')",0.0,1.0
7914,"('whoopi', 'whooping', 'cough', 'sitting', 'next', 'jenny', 'scared', 'parents', 'vaccinating', 'children')",1.0,0.6666666666666666
1865,"('tasty', 'blt', 'side', 'mmrv', 'vaccine')",0.0,0.6666666666666666
2760,"('common', 'canine', 'virus', 'may', 'lead', 'new', 'vaccines', 'deadly', 'human', 'diseases')",1.0,0.6666666666666666
745,"('approved', 'fdasafe', 'lead', 'based', 'vaccine', 'bad', 'birth', 'defects', 'mean')",-1.0,0.6666666666666666
7517,"('supports', 'traditional', 'states', 'rights', 'mandatory', 'vaccinations', 'kids', 'last', 'years')",1.0,1.0
5912,"('baby', 'measles', 'prompts', 'closing', 'day', 'care', 'california', 'update')",0.0,1.0
3394,"('fact', 'diseases', 'arent', 'prominent', 'due', 'vaccination', 'will', 'return', 'dont', 'continue')",1.0,1.0
9029,"('aids', 'n', 'heres', 'hpv', 'vaccine', 'help', 'cut', 'risk', 'cancer', 'gay', 'men')",1.0,0.6666666666666666
1555,"('jennifair', 'trill', 'radio', 'ep', 'coming', 'soon', 'paranoia', 'track', 'quickly', 'becoming', 'people', 'favor')",0.0,1.0
2635,"('im', 'afraid', 'measles', 'boogie', 'man', 'checked', 'abc', 'measles', 'chat')",-1.0,0.3333333333333333
5697,"('measles', 'outbreak')",1.0,0.6666666666666666
6789,"('dont', 'kno', 'betta', 'mmrnj')",0.0,1.0
4205,"('expanding', 'flu', 'vaccinations', 'older', 'children', 'reduces', 'emergency', 'visits', 'flulike', 'illnesses', 'p')",1.0,0.6666666666666666
9551,"('hockey', 'team', 'one', 'measles')",0.0,1.0
8290,"('amnews', 'whitmanwalker', 'urges', 'gay', 'men', 'meningitis', 'vaccines', 'whitmanwalker', 'health', 'friday', 'urged', 'gay')",1.0,1.0
8323,"('california', 'bound', 'time', 'tomorrow', 'really', 'excited')",0.0,1.0
7898,"('measles', 'dallasft', 'worth', 'aww', 'heeeelllllll', 'naaaaawwwww')",0.0,1.0
1356,"('vaccinate', 'kids', 'measles', 'rock', 'concert', 'goes', 'viral', 'bad', 'way')",1.0,1.0
1251,"('take', 'child', 'kindergarten', 'need', 'proof', 'child', 'immuizations', 'measles', 'hepatitis', 'varicella')",1.0,0.6666666666666666
9031,"('think', 'vaccines', 'good', 'idea', 'ive', 'vaccinated', 'kids', 'vaccinated')",1.0,1.0
6343,"('fact', 'consumer', 'informed', 'vaccination', 'childrengtgtgt')",0.0,1.0
1124,"('im', 'still', 'upset', 'killing', 'health', 'workers', 'carrying', 'vaccination', 'kano', 'serious', 'setback')",0.0,0.6666666666666666
3072,"('hahaha', 'foolish', 'child', 'spray', 'effect', 'build', 'immunity')",0.0,1.0
8315,"('mmr', 'shot', 'lads', 'mmr', 'shot')",1.0,1.0
4200,"('old', 'world', 'steelo', 'going', 'villains', 'tavern', 'dtla', 'think', 'made', 'cure', 'measles', 'looking', 'whiskey')",0.0,1.0
5533,"('meriel', 'stop', 'lurking', 'dead', 'rabies', 'kills', 'vaccinate', 'henry', 'b', 'gonzalez')",0.0,0.6666666666666666
8704,"('pp', 'amp', 'vaccine', 'industry', 'sacrifice', 'lives', 'children', 'altar', 'medical', 'profits', 'amp', 'eugenics')",-1.0,1.0
6443,"('mmr', 'kiewit', 'lol', 'still', 'checks', 'lol')",0.0,1.0
7091,"('seriuosly', 'teens', 'death', 'shows', 'clickbait', 'article', 'states', 'flu', 'vaccine', 'may', 'saved', 'autopsy', 'yet', 'amateur', 'work')",-1.0,0.3333333333333333
8494,"('thank', 'dispelling', 'dangerous', 'stupid', 'superstitions', 'vaccinate', 'children')",1.0,1.0
526,"('measles', 'spreading', 'antivaccine', 'movement', 'cause')",1.0,1.0
4230,"('benefits', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhances', 'emotional', 'strength', 'boost', 'self', 'esteem')",0.0,1.0
1306,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
2057,"('state', 'asks', 'justices', 'immunity', 'crossover', 'deaths', 'attorneys', 'adot', 'tried', 'convince', 'skeptical', 'supreme', 'court')",0.0,1.0
2743,"('hb', 'new', 'casualty', 'insurance', 'providing', 'health', 'insurance', 'coverage', 'immunizations', 'administered', 'ph')",0.0,0.6666666666666666
511,"('expenditure', 'money', 'comparable', 'capital', 'crime', 'doesnt', 'rfk', 'jr', 'vaccine', 'lies', 'spread', 'something')",-1.0,0.3333333333333333
193,"('important', 'rt', 'measles', 'cases', 'california', 'outbreak', 'keep', 'rising', 'now', 'almost')",1.0,0.6666666666666666
3926,"('shiiit', 'got', 'shotthe', 'stupid', 'ignorant', 'disease', 'spreading', 'vaccinated')",1.0,0.6666666666666666
3262,"('aids', 'n', 'children', 'hiv', 'often', 'lack', 'measles', 'immunity')",0.0,0.6666666666666666
7654,"('dog', 'diseases', 'prevent', 'vaccination', 'deworming')",1.0,0.6666666666666666
8747,"('want', 'go', 'disneyland', 'everyone', 'said', 'coz', 'measles')",0.0,1.0
6946,"('got', 'vaccinated', 'child', 'attending', 'public', 'school', 'late', 's', 'early', 's', 'news')",1.0,1.0
3192,"('dont', 'vaccinate', 'kids')",0.0,0.6666666666666666
1477,"('dr', 'toni', 'bark', 'md', 'remove', 'vaxx', 'exemptions', 'children', 'die', 'vaccines')",-1.0,0.6666666666666666
52,"('seriously', 'dont', 'want', 'child', 'antivaccination', 'movement', 'ended', 'terrifying')",1.0,1.0
6125,"('mmr', 'hoe')",0.0,1.0
9685,"('vaccinate', 'kidsurl', 'via')",1.0,1.0
7673,"('vaccinate', 'dogs', 'children', 'huh', 'ok', 'ok', 'im', 'done')",1.0,1.0
8571,"('adore', 'bill', 'banning', 'personal', 'belief', 'exemption', 'vaccinations', 'bc', 'sometimes', 'unfounded', 'personal', 'belief', 'doesnt', 'mean', 'anything')",1.0,1.0
6001,"('aids', 'n', 'mimicking', 'infants', 'immune', 'response', 'produce', 'fasteracting', 'hiv', 'vaccine', 'hiv', 'vaccine', 'based')",0.0,0.6666666666666666
2640,"('daughter', 'getting', 'vaccinated', 'today', 'along', 'lots', 'kids', 'expect')",1.0,0.6666666666666666
6556,"('measles', 'typhoid', 'come', 'back', 'dipshits', 'want', 'take', 'health', 'care', 'away', 'freedom')",1.0,1.0
7783,"('mumps', 'measles', 'cases', 'continue', 'rise', 'yesterday', 'afternoon', 'cases', 'mumps', 'linked')",0.0,1.0
9459,"('analog', 'wearables', 'aka', 'braclets', 'remindertech', 'infant', 'immunization', 'dates')",0.0,0.6666666666666666
7222,"('getting', 'blood', 'test', 'prove', 'measles', 'immunity', 'geez', 'urmc', 'medical', 'labs', 'rochester', 'ny')",0.0,0.6666666666666666
8161,"('one', 'hot', 'headed', 'stuff', 'people', 'vaccinating', 'kids', 'really', 'making', 'pissed')",1.0,1.0
7843,"('obama', 'says', 'vaccinate', 'children', 'thanks', 'obama', 'put', 'st', 'payment', 'iron', 'lung')",-1.0,0.3333333333333333
882,"('mt', 'one', 'thing', 'certain', 'vaccine', 'safe', 'effective')",1.0,1.0
6950,"('childrens', 'museum', 'houston', 'offer', 'free', 'vaccinations')",0.0,0.6666666666666666
9365,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
3127,"('talks', 'philadelphia', 'measles', 'epidemic', 'peabody', 'memphis')",0.0,1.0
6,"('study', 'kids', 'finds', 'link', 'mmr', 'vaccine', 'autism')",1.0,0.6666666666666666
2854,"('dr', 'schuchat', 'concerns', 'parents', 'vaccine', 'shame', 'parents')",1.0,0.6666666666666666
224,"('remedies', 'available', 'citizens', 'harmed', 'due', 'site', 'hacking', 'sue', 'us', 'gov', 'sovereign', 'immunity')",0.0,1.0
1278,"('cut', 'federal', 'immunization', 'programs', 'despite', 'negative', 'propaganda', 'measles', 'break', 'via')",0.0,0.6666666666666666
5106,"('rockland', 'county', 'residents', 'warned', 'possible', 'measles', 'exposure', 'palisades', 'center', 'mall')",0.0,1.0
3301,"('medical', 'examiner', 'hpv', 'vaccine', 'cause', 'death', 'yearold', 'waukesha', 'girl', 'waukesha', 'witi', 'wauksha')",0.0,1.0
2334,"('catching', 'measles', 'disneyland', 'hahaha', 'disney')",0.0,1.0
4987,"('official', 'say', 'dont', 'know', 'adult', 'vaccinated', 'history', 'unclear')",0.0,0.6666666666666666
1112,"('vaccines', 'never', 'caused', 'autism', 'someone', 'said', 'think')",1.0,0.6666666666666666
97,"('austerity', 'vaccine', 'crisis', 'parasite', 'pandemic', 'potential', 'drains', 'life', 'killing', 'slowly')",0.0,1.0
5552,"('mercury', 'vaccines', 'isnt', 'another', 'way', 'store', 'stabilize', 'vaccinations')",-1.0,1.0
6867,"('vaccinating', 'schoolkids', 'cuts', 'flu', 'communities', 'giving', 'flu', 'shots', 'schoolchildren', 'protects', 'others', 'new')",1.0,0.6666666666666666
2845,"('checked', 'list', 'drive', 'mmr', 'mighty', 'mississippi', 'river')",0.0,1.0
5854,"('little', 'shit', 'clearly', 'needed', 'die', 'measles')",0.0,1.0
5206,"('cmon', 'internet', 'jokes', 'measles', 'disneyland', 'unfunny', 'lazy', 'stop', 'now', 'creative')",0.0,1.0
8418,"('parents', 'dont', 'vaccinate', 'children', 'got', 'feeling', 'way')",1.0,1.0
8899,"('dont', 'vaccinate', 'children', 'believe', 'completely', 'unintelligent', 'uninformed')",1.0,1.0
7348,"('vaccines', 'help', 'wipe', 'diseases', 'god', 'supposedly', 'made', 'ergo', 'doctors', 'trump', 'god')",1.0,1.0
4947,"('agree', 'vaccinate', 'kids', 'dont', 'expose', 'kid', 'stupidity')",1.0,1.0
2239,"('recently', 'administered', 'disneyland', 'workers', 'became', 'infected', 'amp', 'shed', 'virus', 'right')",-1.0,0.6666666666666666
777,"('next', 'school', 'year', 'students', 'illinois', 'whopping', 'cough', 'shot', 'vaccine', 'didnt', 'even', 'exist', 'year', 'ago', 'hate', 'shots')",-1.0,0.3333333333333333
3692,"('un', 'launching', 'massive', 'polio', 'campaign', 'aims', 'vaccinate', 'million', 'kids', 'syria', 'fuck', 'syria')",0.0,0.6666666666666666
2826,"('immunization', 'investigation', 'michigans', 'dangerously', 'low', 'vaccination', 'rates', 'health', 'experts', 'issued', 'warning')",1.0,0.6666666666666666
5314,"('actually', 'faster', 'dropped', 'phone', 'times', 'hiccups', 'w', 'mmr', 'app', 'miunder', 'min', 'record', 'good', 'pace')",0.0,0.6666666666666666
8021,"('baltimorearea', 'doctors', 'measles', 'vaccines', 'obligation', 'one', 'another', 'response', 'measles', 'outbreak')",1.0,0.6666666666666666
4328,"('makes', 'angry', 'parents', 'refuse', 'vaccinate', 'children', 'diseases')",1.0,1.0
9995,"('spite', 'measles', 'outbreaks', 'judge', 'mi', 'threatens', 'put', 'father', 'jail', 'vaccinate')",1.0,0.6666666666666666
4514,"('sex', 'known', 'produce', 'health', 'benefits', 'stress', 'reduction', 'weight', 'loss', 'increased', 'immunity', 'improved', 'cardiovascular', 'functioning')",0.0,0.6666666666666666
5639,"('time', 'high', 'now', 'cool', 'dont', 'vaccinate', 'kid', 'whatever', 'reason', 'communicable', 'disease', 'dont')",-1.0,0.6666666666666666
2987,"('emts', 'greater', 'risk', 'catching', 'measles', 'bola', 'cautions')",0.0,1.0
252,"('today', 'blocked', 'autism', 'parent', 'support', 'group', 'nj', 'vocal', 'parent', 'proponent', 'vaccination')",0.0,0.6666666666666666
1399,"('us', 'measles', 'outbreak', 'join', 'conversation', 'now', 'hashtagvoa')",0.0,1.0
9419,"('x', 'richardsonshelton', 'bliss')",0.0,1.0
9541,"('parents', 'protect', 'children', 'vaccines', 'called', 'kidnapping', 'hospitals', 'kidnap', 'children')",0.0,0.6666666666666666
6595,"('time', 'shots', 'lyme', 'disease', 'vaccination', 'will', 'boom', 'ticks', 'year')",1.0,1.0
1871,"('weasels', 'means', 'measles')",0.0,0.6666666666666666
8088,"('mercury', 'vaccines', 'nothing', 'worry', 'course')",-1.0,0.6666666666666666
2026,"('purposely', 'ignoring', 'crap', 'kids', 'vaccinated', 'end', 'discussion')",1.0,1.0
2119,"('attend', 'healthampsafety', 'mtg', 'discussion', 'hpv', 'vaccination', 'wreps', 'academy', 'pediatrics', 'amp', 'ma', 'dept', 'health', 'gr', 'info')",1.0,0.6666666666666666
1131,"('agreed', 'educate', 'needed', 'vaccines', 'make', 'sure', 'imm', 'record', 'available', 'getting', 'sports', 'physical')",1.0,0.6666666666666666
2259,"('sure', 'karma', 'got', 'making', 'measles', 'jokes', 'ive', 'sick', 'fever', 'monday')",0.0,1.0
536,"('hb', 'new', 'health', 'immunizations', 'exemptions', 'immunization', 'requirements', 'modify', 'require', 'use', 'forms', 'c')",0.0,1.0
9531,"('want', 'come', 'sooner', 'dont', 'kids')",1.0,1.0
5899,"('players', 'diagnosed', 'mumps', 'nhl', 'make', 'mandatory', 'players', 'mmr', 'shot')",1.0,1.0
1685,"('maybe', 'shouldnt', 'give', 'babies', 'vaccines', 'developed', 'ya', 'think')",-1.0,0.6666666666666666
2274,"('full', 'house', 'tonight', 'madhatterdc')",0.0,1.0
4032,"('vaccine', 'critics', 'turn', 'defensive', 'measles', 'study', 'proven', 'false')",1.0,0.6666666666666666
3616,"('roald', 'dahl', 'lost', 'daughter', 'measles', 'writes', 'heartbreaking', 'letter', 'vaccinations')",1.0,0.6666666666666666
2163,"('yeah', 'tell', 'amish', 'people', 'measles', 'breaking', 'schools', 'kids', 'getting')",1.0,1.0
209,"('pete', 'carroll', 'blew', 'super', 'bowl', 'going', 'now', 'im', 'going', 'disneyland', 'catch', 'measles')",0.0,1.0
1975,"('bb', 'marketing', 'round', 'table', 'hosted', 'columbia', 'tower', 'club', 'w', 'others', 'pic')",0.0,1.0
1594,"('nd', 'case', 'measles', 'confirmed', 'king', 'county', 'public', 'health', 'officials', 'confirmed', 'second', 'case', 'measles')",0.0,1.0
3117,"('sb', 'update', 'child', 'protective', 'services', 'providing', 'definitions', 'immunity', 'liability')",0.0,1.0
3340,"('balt', 'health', 'officials', 'urge', 'measles', 'vaccination', 'pediatricians', 'baltimorearea', 'hospitals', 'citys')",1.0,0.6666666666666666
6414,"('vaccinate', 'damn', 'kids', 'bc', 'kids', 'vaccines', 'real', 'harmful', 'purposes', 'gonna', 'danger', 'kids')",1.0,0.6666666666666666
2633,"('quarantined', 'measles')",1.0,0.6666666666666666
1374,"('hv', 'many', 'brain', 'cells', 'yr', 'body', 'yr', 'brain', 'class', 'w', 'teri', 'mosey')",0.0,1.0
3466,"('governor', 'signs', 'mandatory', 'vaccine', 'bill', 'gov', 'jerry', 'brown', 'approved', 'mandatory', 'vaccines', 'children')",1.0,1.0
2271,"('vaccine', 'baby', 'now', 'autoimmune', 'ankylosing', 'spondylitis', 'matter')",-1.0,0.6666666666666666
5413,"('babysitters', 'allowed', 'refuse', 'babysitting', 'conscientious', 'exemptionsno', 'immunizations', 'babysit', 'thx')",1.0,0.6666666666666666
425,"('hope', 'immunizations', 'date', 'miami', 'childrens', 'museum', 'pic')",1.0,1.0
7482,"('today', 'journalism', 'professor', 'said', 'friends', 'daughter', 'got', 'vaccinated', 'took', 'nap', 'woke', 'never', 'later', 'diagnosed', 'autism')",-1.0,1.0
2176,"('maybe', 'libitards', 'vaccinated', 'kids', 'didnt', 'let', 'scum', 'earth', 'walk', 'across', 'bordermeasles', 'wouldnt', 'issue')",1.0,1.0
5520,"('example', 'immune', 'problems', 'babies', 'vaccination', 'age')",0.0,1.0
7876,"('commercialization', 'officer', 'vaccine', 'pharmaceutical', 'delivery', 'technologies', 'seattle', 'united', 'states')",0.0,1.0
5015,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'healthill', 'live', 'long')",0.0,1.0
7588,"('ruts', 'mmr', 'ate', 'frank', 'time', 'two', 'murdock', 'nebraska')",0.0,1.0
2137,"('amn', 'department', 'health', 'reminds', 'pennsylvanians', 'importance', 'finding', 'vaccine', 'hiv', 'harrisburg')",1.0,0.6666666666666666
4554,"('pakistani', 'deaths', 'werent', 'enough', 'fbi', 'gets', 'immunity', 'pakistan', 'well')",0.0,1.0
5402,"('dont', 'people', 'want', 'vaccinate', 'children', 'cases', 'measles', 'counting')",1.0,1.0
1493,"('wealthy', 'hollywood', 'parents', 'skipping', 'vaccinations', 'now', 'kids', 'whooping', 'cough', 'via')",1.0,1.0
1436,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
5159,"('vaccinate', 'goddamn', 'children')",1.0,1.0
1682,"('parents', 'asking', 'doctors', 'delay', 'vaccinating', 'children', 'study', 'finds', 'dumb')",1.0,0.6666666666666666
1566,"('georgia', 'confirms', 'first', 'case', 'infant', 'outside', 'country', 'nopeee')",1.0,1.0
6605,"('anyone', 'studied', 'rate', 'autism', 'kids', 'opt', 'vaccines')",-1.0,0.3333333333333333
4378,"('vaccination', 'day', 'now', 'babies', 'safe', 'dia', 'de', 'vacinação', 'agora', 'meus', 'bebês', 'estão')",1.0,1.0
6448,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",0.0,1.0
3300,"('raise', 'hand', 'measles', 'kid')",0.0,1.0
3742,"('got', 'damn', 'jennifair', 'produced', 'drum', 'mage', 'via')",0.0,1.0
7499,"('shit', 'im', 'supposed', 'scared', 'measles', 'isis', 'ebola', 'im', 'drinking', 'lucky', 'heart', 'attack')",0.0,1.0
4350,"('aids', 'n', 'hiv', 'aids', 'cure', 'amp', 'treatment', 'new', 'findings', 'vaccine', 'response', 'latinos', 'health', 'news', 'los', 'angeles')",0.0,0.6666666666666666
6381,"('lol', 'nigga', 'cant', 'measles')",-1.0,0.3333333333333333
5508,"('ok', 'arent', 'people', 'vaccinating', 'kids', 'apparently', 'im', 'expected', 'make', 'small', 'talk', 'shit', 'now')",1.0,1.0
7333,"('wow', 'fax', 'fear', 'vaccination', 'dont', 'need', 'fax', 'child')",-1.0,0.6666666666666666
7555,"('soups',)",0.0,1.0
9929,"('cdcs', 'je', 'vaccine', 'information', 'statement', 'update')",0.0,0.6666666666666666
3561,"('every', 'child', 'zimbabwe', 'vaccinated', 'vaccines', 'come', 'america', 'europe')",1.0,0.6666666666666666
7059,"('gotta', 'go', 'damn', 'shot', 'tomorrow', 'apparently', 'measles', 'whatever', 'schools', 'tripping')",0.0,0.6666666666666666
4811,"('today', 'national', 'plague', 'prevention', 'day', 'celebrate', 'vaccinating', 'idiot', 'hippy', 'cousins', 'kid')",1.0,1.0
9581,"('threads', 'public', 'respect', 'pov', 'involved', 'impossible', 'friends', 'died', 'measles', 'last', 'decade')",0.0,0.6666666666666666
6928,"('wont', 'watch', 'understands', 'spread', 'whooping', 'cough', 'measles', 'amp', 'polio', 'preventable', 'diseases')",0.0,1.0
